gene_id,DMSO_24h-1,DMSO_24h-2,DMSO_24h-3,SP2509_24h-1,SP2509_24h-2,SP2509_24h-3
ENSG00000238034,0,0,1,1,0,0
ENSG00000238035,2,1,16,8,7,14
ENSG00000238037,0,0,0,0,0,0
ENSG00000238038,0,0,1,0,0,0
ENSG00000238039,3,0,3,1,3,2
ENSG00000238040,0,0,0,0,0,0
ENSG00000238041,8,8,14,12,5,9
ENSG00000238042,0,0,0,0,0,0
ENSG00000238043,0,0,0,0,2,0
ENSG00000238045,64,86,105,87,101,78
ENSG00000238046,0,0,0,0,0,0
ENSG00000238047,0,0,0,0,0,0
ENSG00000238048,1,1,1,0,0,0
ENSG00000238049,0,0,0,0,0,0
ENSG00000238051,0,0,0,0,0,0
ENSG00000238054,0,0,0,0,0,0
ENSG00000238055,0,1,3,0,1,2
ENSG00000238057,0,0,0,0,0,0
ENSG00000238058,49,53,61,51,54,41
ENSG00000238059,0,0,0,0,0,0
ENSG00000238061,2,1,1,2,0,1
ENSG00000238062,34,18,24,28,25,9
ENSG00000238063,0,0,0,0,0,0
ENSG00000238065,0,0,0,0,0,0
ENSG00000238066,0,0,0,0,0,0
ENSG00000238067,0,0,0,0,0,0
ENSG00000238069,0,0,0,0,0,0
ENSG00000238072,0,4,6,1,1,2
ENSG00000238073,0,0,0,0,0,0
ENSG00000238074,0,0,0,1,0,0
ENSG00000238075,0,0,0,0,0,0
ENSG00000238076,0,0,0,0,0,0
ENSG00000238077,0,0,0,0,0,0
ENSG00000238078,2,0,1,0,1,0
ENSG00000238079,0,1,0,0,1,0
ENSG00000238081,1,0,0,0,0,0
ENSG00000238082,15,10,14,10,9,10
ENSG00000238083,138,146,219,191,168,162
ENSG00000238084,12,9,6,5,7,4
ENSG00000238085,0,0,0,0,0,0
ENSG00000238086,0,1,0,0,0,0
ENSG00000238087,0,0,0,0,0,0
ENSG00000238088,0,0,0,0,0,0
ENSG00000238090,0,0,0,0,0,0
ENSG00000238092,0,0,0,0,0,0
ENSG00000238094,0,0,0,0,0,0
ENSG00000238097,0,0,0,0,0,0
ENSG00000238098,23,30,52,31,25,37
ENSG00000238099,0,0,1,0,0,0
ENSG00000238102,0,0,0,0,0,0
ENSG00000238103,7,7,3,3,6,5
ENSG00000238105,92,93,109,71,101,91
ENSG00000238107,0,0,2,0,3,1
ENSG00000238108,0,0,0,0,0,0
ENSG00000238109,2,1,1,4,1,2
ENSG00000238110,2,2,5,2,1,3
ENSG00000238111,0,0,0,0,0,0
ENSG00000238113,6,13,25,18,36,20
ENSG00000238116,7,4,5,2,7,3
ENSG00000238117,15,16,29,62,73,54
ENSG00000238118,0,0,0,0,0,0
ENSG00000238120,0,0,0,0,0,0
ENSG00000238121,0,0,1,3,2,1
ENSG00000238122,0,0,0,0,0,0
ENSG00000238123,127,162,189,168,191,152
ENSG00000238124,0,0,0,0,0,0
ENSG00000238125,0,1,1,0,1,1
ENSG00000238129,0,0,0,0,0,1
ENSG00000238131,0,0,0,0,0,0
ENSG00000238132,12,10,18,11,11,6
ENSG00000238133,0,0,2,0,1,2
ENSG00000238135,0,0,0,0,0,0
ENSG00000238137,1,2,1,0,0,0
ENSG00000238138,0,0,0,0,0,0
ENSG00000238139,0,0,0,0,0,0
ENSG00000238140,2,2,1,0,0,1
ENSG00000238141,3,5,2,5,5,4
ENSG00000238142,0,2,0,0,0,0
ENSG00000238143,0,0,0,0,0,0
ENSG00000238145,0,0,0,0,0,0
ENSG00000238149,1,0,0,0,0,0
ENSG00000238150,4,2,7,3,3,4
ENSG00000238151,3,1,1,1,3,3
ENSG00000238152,0,0,0,0,0,0
ENSG00000238153,0,0,0,0,0,0
ENSG00000238154,0,0,0,0,0,0
ENSG00000238156,0,0,0,0,0,0
ENSG00000238158,0,0,0,0,0,0
ENSG00000238160,0,1,0,0,1,1
ENSG00000238161,4,3,1,2,2,3
ENSG00000238162,0,0,0,0,0,0
ENSG00000238164,4,3,4,4,7,7
ENSG00000238165,3,7,1,6,2,8
ENSG00000238166,0,0,0,0,0,2
ENSG00000238168,0,0,1,0,0,0
ENSG00000238169,0,0,0,0,0,0
ENSG00000238171,0,1,2,0,2,0
ENSG00000238172,1,4,3,3,2,2
ENSG00000238173,0,0,0,0,0,0
ENSG00000238176,0,1,0,0,0,0
ENSG00000238178,2,2,1,3,0,3
ENSG00000238180,0,0,1,2,0,0
ENSG00000238181,4,3,4,7,5,3
ENSG00000238183,0,0,0,0,0,0
ENSG00000238184,3,4,4,2,3,3
ENSG00000238185,0,0,0,0,0,0
ENSG00000238186,7,7,8,5,5,4
ENSG00000238188,1,0,1,4,2,0
ENSG00000238189,0,0,0,0,0,0
ENSG00000238190,0,0,0,0,0,0
ENSG00000238191,0,0,0,0,0,0
ENSG00000238192,0,0,0,0,0,0
ENSG00000238193,1,2,4,2,3,6
ENSG00000238194,0,0,0,0,0,0
ENSG00000238195,0,0,0,0,0,0
ENSG00000238197,48,57,71,50,80,57
ENSG00000238198,6,1,3,5,5,3
ENSG00000238199,15,11,17,14,10,8
ENSG00000238200,0,0,0,0,0,0
ENSG00000238201,1,1,0,1,0,0
ENSG00000238202,0,0,0,0,0,0
ENSG00000238205,0,0,0,0,0,0
ENSG00000238207,0,0,1,2,3,0
ENSG00000238210,0,0,1,0,1,0
ENSG00000238211,0,0,0,0,0,0
ENSG00000238212,0,0,0,0,0,0
ENSG00000238213,6,2,0,1,4,1
ENSG00000238215,0,0,0,0,0,0
ENSG00000238217,0,0,0,0,0,1
ENSG00000238220,0,0,0,0,0,0
ENSG00000238221,1,2,3,7,6,3
ENSG00000238222,0,1,1,2,1,4
ENSG00000238223,0,0,0,0,0,0
ENSG00000238224,0,0,0,0,0,0
ENSG00000238225,0,0,0,0,0,0
ENSG00000238227,887,715,1101,787,982,784
ENSG00000238228,6,5,6,4,6,3
ENSG00000238230,0,0,0,0,0,0
ENSG00000238231,1,3,1,1,1,2
ENSG00000238232,0,0,0,0,0,0
ENSG00000238235,0,0,0,0,0,0
ENSG00000238236,0,0,0,0,0,0
ENSG00000238241,0,0,0,0,0,0
ENSG00000238242,0,0,0,0,0,0
ENSG00000238243,0,0,0,0,0,0
ENSG00000238244,0,0,0,0,0,0
ENSG00000238245,4,1,0,1,1,2
ENSG00000238246,0,1,0,2,1,0
ENSG00000238247,4,4,6,3,1,1
ENSG00000238249,2,2,3,2,3,3
ENSG00000238250,0,0,0,0,0,0
ENSG00000238251,15,19,24,16,4,11
ENSG00000238254,0,0,0,0,0,0
ENSG00000238256,0,0,0,1,0,1
ENSG00000238257,0,0,0,0,0,0
ENSG00000238258,0,0,1,1,1,1
ENSG00000238259,1,2,1,0,1,1
ENSG00000238260,7,7,9,3,7,9
ENSG00000238262,0,0,0,0,0,0
ENSG00000238263,0,0,0,0,0,0
ENSG00000238265,0,0,0,0,0,0
ENSG00000238266,0,0,0,0,0,0
ENSG00000238267,0,5,1,2,0,0
ENSG00000238268,0,0,0,0,0,0
ENSG00000238269,0,1,1,0,1,0
ENSG00000238270,0,0,0,0,0,0
ENSG00000238271,0,0,0,0,0,0
ENSG00000238272,0,0,0,0,0,0
ENSG00000238273,0,0,0,0,0,0
ENSG00000238275,7,2,7,5,7,2
ENSG00000238276,0,0,0,0,0,0
ENSG00000238277,0,0,0,0,0,0
ENSG00000238278,21,22,37,21,19,11
ENSG00000238279,0,0,0,0,0,0
ENSG00000238280,1,2,2,1,0,1
ENSG00000238282,0,0,0,0,0,0
ENSG00000238283,0,0,0,0,0,0
ENSG00000238284,0,0,0,0,0,0
ENSG00000238285,0,1,0,2,2,0
ENSG00000238286,6,6,5,6,6,12
ENSG00000238287,40,41,61,50,45,41
ENSG00000238288,0,0,0,0,0,0
ENSG00000238290,1,0,0,0,0,1
ENSG00000238291,0,0,0,0,0,0
ENSG00000238295,0,0,0,0,0,0
ENSG00000238297,0,0,0,0,0,0
ENSG00000238300,0,0,0,0,0,0
ENSG00000238302,0,0,0,0,0,0
ENSG00000238304,0,0,0,0,0,0
ENSG00000238311,0,0,0,0,0,0
ENSG00000238316,0,0,0,0,0,0
ENSG00000238317,2,4,5,2,2,1
ENSG00000238320,0,0,0,0,0,0
ENSG00000238323,0,1,0,1,0,1
ENSG00000238324,0,0,0,0,0,0
ENSG00000238326,0,0,0,0,1,2
ENSG00000238340,0,0,0,0,0,0
ENSG00000238344,0,0,0,0,0,0
ENSG00000238347,0,0,0,0,0,0
ENSG00000238357,0,0,0,0,0,0
ENSG00000238358,0,0,0,0,0,0
ENSG00000238362,0,0,0,0,0,0
ENSG00000238363,3,4,6,1,4,1
ENSG00000238364,1,0,2,1,1,2
ENSG00000238365,0,0,0,0,0,0
ENSG00000238366,0,0,0,0,0,1
ENSG00000238367,0,0,0,0,0,0
ENSG00000238370,0,0,0,0,0,0
ENSG00000238371,0,0,0,0,0,0
ENSG00000238372,0,0,0,0,0,0
ENSG00000238374,0,0,0,0,0,0
ENSG00000238379,0,1,0,0,2,0
ENSG00000238380,0,0,0,0,0,0
ENSG00000238382,0,0,0,0,0,0
ENSG00000238385,0,0,0,0,0,0
ENSG00000238386,0,0,0,0,0,0
ENSG00000238387,0,0,0,0,0,0
ENSG00000238390,4,3,4,1,6,5
ENSG00000238391,1,0,0,0,0,0
ENSG00000238392,0,0,0,0,0,0
ENSG00000238393,0,0,0,0,0,0
ENSG00000238399,0,0,0,0,0,0
ENSG00000238405,3,2,6,4,6,3
ENSG00000238406,1,0,0,1,1,0
ENSG00000238410,0,0,0,0,0,0
ENSG00000238411,1,0,0,2,0,0
ENSG00000238412,0,0,0,0,0,0
ENSG00000238417,0,0,0,0,0,0
ENSG00000238419,0,0,0,0,0,0
ENSG00000238420,0,0,0,0,1,0
ENSG00000238423,0,0,0,0,0,0
ENSG00000238424,0,0,0,0,0,0
ENSG00000238426,0,0,0,0,0,0
ENSG00000238427,0,0,0,0,0,0
ENSG00000238431,0,0,0,0,0,0
ENSG00000238440,0,0,0,0,0,0
ENSG00000238441,0,0,0,0,0,0
ENSG00000238442,0,0,0,0,0,0
ENSG00000238443,0,0,0,0,0,0
ENSG00000238444,2,0,0,0,0,0
ENSG00000238446,0,0,0,0,0,0
ENSG00000238447,0,0,0,0,0,0
ENSG00000238448,0,0,0,0,0,0
ENSG00000238449,0,0,0,0,0,0
ENSG00000238452,0,0,0,0,0,0
ENSG00000238456,0,0,0,0,0,0
ENSG00000238457,0,0,0,0,0,0
ENSG00000238460,0,0,0,1,0,0
ENSG00000238468,0,0,0,0,0,0
ENSG00000238469,0,0,0,0,0,0
ENSG00000238470,0,0,0,0,0,0
ENSG00000238478,0,0,0,0,0,0
ENSG00000238482,0,0,0,0,0,0
ENSG00000238485,0,0,0,0,0,0
ENSG00000238489,0,0,0,0,0,0
ENSG00000238490,0,0,0,0,0,0
ENSG00000238493,0,0,0,0,0,0
ENSG00000238498,0,0,0,0,0,0
ENSG00000238500,0,0,0,0,0,0
ENSG00000238503,0,0,0,0,0,0
ENSG00000238504,0,0,0,0,0,0
ENSG00000238508,0,0,0,0,0,0
ENSG00000238509,0,0,0,0,0,0
ENSG00000238512,0,0,0,0,0,0
ENSG00000238516,0,0,0,2,0,0
ENSG00000238517,0,0,0,3,2,0
ENSG00000238518,0,0,0,0,0,0
ENSG00000238519,0,0,0,0,0,0
ENSG00000238523,0,0,1,0,0,0
ENSG00000238529,0,0,0,0,0,0
ENSG00000238531,0,0,0,0,0,0
ENSG00000238532,0,0,0,0,0,0
ENSG00000238540,0,0,0,0,0,0
ENSG00000238542,0,0,0,0,0,0
ENSG00000238551,0,0,0,0,0,0
ENSG00000238553,0,0,0,0,0,0
ENSG00000238554,0,0,0,0,0,0
ENSG00000238558,0,0,0,0,0,0
ENSG00000238560,0,0,0,0,0,0
ENSG00000238561,0,0,0,0,0,0
ENSG00000238562,0,0,0,0,0,0
ENSG00000238570,0,0,0,0,0,0
ENSG00000238575,1,0,1,5,0,0
ENSG00000238578,0,0,0,0,0,0
ENSG00000238584,0,0,0,0,0,0
ENSG00000238585,0,0,0,0,0,0
ENSG00000238590,1,0,1,0,0,2
ENSG00000238593,0,0,0,0,0,0
ENSG00000238594,0,0,0,0,0,0
ENSG00000238597,0,0,0,0,0,0
ENSG00000238604,0,0,0,2,0,0
ENSG00000238606,0,0,0,0,0,0
ENSG00000238607,0,0,0,0,0,0
ENSG00000238609,0,0,0,0,0,0
ENSG00000238610,0,2,0,1,1,0
ENSG00000238616,0,0,0,0,0,0
ENSG00000238619,0,0,0,0,0,0
ENSG00000238621,0,0,0,0,0,1
ENSG00000238622,0,0,0,0,0,0
ENSG00000238623,0,0,0,0,0,0
ENSG00000238627,0,0,0,0,0,0
ENSG00000238628,0,0,0,0,0,0
ENSG00000238632,0,0,0,0,0,0
ENSG00000238634,0,0,0,0,0,0
ENSG00000238644,0,0,0,0,0,0
ENSG00000238645,0,0,0,0,0,0
ENSG00000238648,0,0,1,0,0,0
ENSG00000238649,0,0,0,0,0,0
ENSG00000238650,0,0,0,0,0,0
ENSG00000238653,0,0,0,0,0,0
ENSG00000238658,0,0,0,0,0,0
ENSG00000238660,0,0,0,0,0,0
ENSG00000238669,0,0,0,0,0,0
ENSG00000238672,0,0,0,0,0,0
ENSG00000238680,0,0,0,0,0,0
ENSG00000238685,0,0,0,0,0,0
ENSG00000238694,0,0,0,0,0,0
ENSG00000238697,0,0,0,0,0,0
ENSG00000238698,0,0,0,0,0,0
ENSG00000238704,0,0,0,0,0,0
ENSG00000238705,0,0,0,0,0,0
ENSG00000238707,0,0,0,0,0,0
ENSG00000238709,0,0,0,0,0,0
ENSG00000238711,2,2,9,2,10,5
ENSG00000238713,0,0,0,1,1,0
ENSG00000238716,0,0,0,0,0,0
ENSG00000238719,0,0,0,0,0,0
ENSG00000238721,0,0,0,0,0,0
ENSG00000238723,0,0,0,0,0,0
ENSG00000238724,0,0,0,0,0,0
ENSG00000238726,0,0,0,0,0,0
ENSG00000238728,1,0,2,1,0,0
ENSG00000238730,0,0,0,0,0,0
ENSG00000238731,0,0,0,1,0,0
ENSG00000238735,0,0,0,0,0,0
ENSG00000238737,0,0,0,0,0,0
ENSG00000238738,0,0,0,0,0,0
ENSG00000238741,1,0,0,2,3,0
ENSG00000238742,0,0,0,0,0,0
ENSG00000238745,0,0,0,0,0,0
ENSG00000238749,0,0,0,0,0,0
ENSG00000238750,0,0,0,0,0,0
ENSG00000238754,0,0,0,0,0,0
ENSG00000238755,2,1,0,0,4,1
ENSG00000238758,2,1,2,3,2,2
ENSG00000238759,0,0,0,0,0,0
ENSG00000238761,0,0,0,0,0,0
ENSG00000238764,0,0,0,0,0,0
ENSG00000238765,0,0,0,0,0,0
ENSG00000238766,0,0,0,0,0,0
ENSG00000238773,0,0,0,0,0,0
ENSG00000238774,0,0,0,0,0,0
ENSG00000238777,1,0,0,0,0,0
ENSG00000238778,1,1,1,0,0,0
ENSG00000238782,0,0,0,0,0,0
ENSG00000238783,0,0,0,0,0,0
ENSG00000238785,0,0,0,0,0,0
ENSG00000238787,0,0,0,0,0,0
ENSG00000238788,0,0,0,0,0,0
ENSG00000238789,0,0,0,0,0,0
ENSG00000238793,0,2,0,0,0,1
ENSG00000238795,0,0,0,0,0,0
ENSG00000238797,0,0,0,0,0,0
ENSG00000238803,0,0,0,0,0,0
ENSG00000238804,0,0,0,0,0,0
ENSG00000238808,0,0,0,0,0,0
ENSG00000238812,0,0,0,0,1,1
ENSG00000238813,0,0,0,0,0,0
ENSG00000238819,0,0,0,0,0,0
ENSG00000238823,0,0,0,0,0,0
ENSG00000238825,0,1,0,0,1,0
ENSG00000238826,0,0,0,0,0,0
ENSG00000238827,0,0,0,0,0,0
ENSG00000238829,0,0,0,2,0,1
ENSG00000238830,0,0,0,0,0,0
ENSG00000238832,6,11,10,11,14,7
ENSG00000238833,0,0,0,0,0,0
ENSG00000238835,1,0,2,0,0,0
ENSG00000238836,0,0,0,0,0,0
ENSG00000238837,0,0,0,0,0,0
ENSG00000238840,0,0,0,0,0,0
ENSG00000238842,0,0,0,0,0,0
ENSG00000238844,0,0,0,0,0,0
ENSG00000238845,1,0,0,0,0,0
ENSG00000238854,0,0,0,0,0,0
ENSG00000238861,0,0,0,0,0,0
ENSG00000238862,0,0,0,0,0,0
ENSG00000238870,0,0,0,0,0,0
ENSG00000238875,0,0,0,0,0,0
ENSG00000238876,0,0,0,0,0,0
ENSG00000238880,0,0,1,0,1,1
ENSG00000238882,0,0,0,0,0,0
ENSG00000238884,0,0,0,0,0,0
ENSG00000238886,0,0,0,0,1,0
ENSG00000238890,0,0,0,0,0,0
ENSG00000238898,0,0,0,0,1,0
ENSG00000238901,0,0,0,0,0,0
ENSG00000238902,0,0,0,0,0,0
ENSG00000238904,0,0,0,0,0,0
ENSG00000238906,0,0,0,0,0,0
ENSG00000238908,0,0,0,0,0,0
ENSG00000238909,0,0,0,0,0,0
ENSG00000238911,0,0,0,0,0,0
ENSG00000238912,0,0,0,0,0,0
ENSG00000238913,0,0,0,0,0,0
ENSG00000238917,0,0,0,0,0,0
ENSG00000238921,0,0,0,0,0,0
ENSG00000238923,0,0,0,0,0,0
ENSG00000238924,0,0,0,0,0,0
ENSG00000238926,0,0,0,0,0,0
ENSG00000238933,0,0,0,0,0,1
ENSG00000238934,3,3,1,0,3,2
ENSG00000238936,0,0,0,0,0,0
ENSG00000238941,0,0,0,0,0,0
ENSG00000238942,0,0,0,0,0,0
ENSG00000238943,0,0,0,0,0,0
ENSG00000238949,0,0,0,0,0,0
ENSG00000238950,0,0,0,0,0,0
ENSG00000238952,0,0,0,0,0,0
ENSG00000238957,0,0,0,0,0,0
ENSG00000238958,0,0,0,0,0,0
ENSG00000238959,0,0,1,0,0,0
ENSG00000238961,5,7,4,7,5,0
ENSG00000238962,0,0,0,0,0,0
ENSG00000238963,0,0,0,0,0,1
ENSG00000238964,0,0,0,0,0,0
ENSG00000238965,0,0,0,0,0,0
ENSG00000238966,0,0,0,0,0,0
ENSG00000238971,0,0,0,0,0,0
ENSG00000238976,0,0,1,0,0,0
ENSG00000238980,0,0,0,0,0,0
ENSG00000238987,0,0,0,0,0,0
ENSG00000238997,0,0,0,0,0,0
ENSG00000238998,0,0,0,0,0,0
ENSG00000239001,0,0,0,0,0,0
ENSG00000239002,0,0,0,0,0,0
ENSG00000239003,0,0,0,0,0,0
ENSG00000239005,0,0,2,2,2,0
ENSG00000239006,0,0,0,0,0,0
ENSG00000239007,0,0,0,0,0,0
ENSG00000239008,0,0,0,0,0,0
ENSG00000239010,0,0,0,0,0,0
ENSG00000239014,0,0,0,0,0,0
ENSG00000239021,0,0,0,0,0,0
ENSG00000239022,0,0,0,0,0,0
ENSG00000239023,0,0,0,0,0,0
ENSG00000239028,0,0,0,0,0,0
ENSG00000239030,0,0,0,0,0,0
ENSG00000239035,0,0,0,0,1,0
ENSG00000239036,0,0,0,0,0,0
ENSG00000239039,0,0,0,0,0,0
ENSG00000239040,7,13,12,15,18,17
ENSG00000239041,0,0,0,0,0,0
ENSG00000239043,1,2,0,1,1,1
ENSG00000239050,0,0,0,0,0,0
ENSG00000239053,0,0,0,0,0,0
ENSG00000239057,0,0,0,0,0,0
ENSG00000239069,0,0,0,0,0,0
ENSG00000239075,0,0,0,0,0,0
ENSG00000239078,1,0,0,0,0,0
ENSG00000239079,0,0,0,0,0,0
ENSG00000239080,0,0,0,0,0,0
ENSG00000239081,0,0,0,0,0,0
ENSG00000239082,2,3,5,10,3,2
ENSG00000239093,0,0,0,0,0,0
ENSG00000239096,0,1,0,0,0,1
ENSG00000239099,0,0,0,0,0,0
ENSG00000239101,0,0,0,0,0,0
ENSG00000239102,0,0,0,0,0,0
ENSG00000239105,0,0,0,0,0,0
ENSG00000239106,0,0,1,0,0,0
ENSG00000239107,7,6,4,9,3,3
ENSG00000239108,0,0,0,0,0,0
ENSG00000239112,0,0,0,0,0,0
ENSG00000239115,0,1,0,0,0,0
ENSG00000239118,0,0,0,0,0,0
ENSG00000239119,0,0,0,0,0,0
ENSG00000239120,0,0,0,0,0,0
ENSG00000239122,2,1,3,2,4,0
ENSG00000239127,0,0,0,0,0,0
ENSG00000239128,0,1,1,0,0,0
ENSG00000239129,0,0,0,0,0,0
ENSG00000239131,0,0,0,0,0,0
ENSG00000239137,0,0,0,0,0,0
ENSG00000239138,0,0,0,0,0,0
ENSG00000239142,0,0,0,0,0,0
ENSG00000239143,0,0,0,0,0,1
ENSG00000239148,0,0,0,0,0,0
ENSG00000239149,1,4,4,3,2,3
ENSG00000239151,0,0,0,0,0,1
ENSG00000239152,1,0,0,0,0,0
ENSG00000239153,0,0,0,0,0,0
ENSG00000239158,0,0,0,0,0,0
ENSG00000239160,0,0,0,0,0,0
ENSG00000239163,0,0,0,0,0,0
ENSG00000239167,0,0,0,0,0,0
ENSG00000239168,0,0,0,0,0,0
ENSG00000239169,0,0,0,0,0,0
ENSG00000239175,0,0,0,0,0,0
ENSG00000239179,6,8,6,7,9,4
ENSG00000239180,0,0,0,0,0,0
ENSG00000239181,0,0,0,0,0,0
ENSG00000239182,0,0,0,0,0,0
ENSG00000239183,0,0,0,0,0,0
ENSG00000239184,0,0,0,0,0,0
ENSG00000239185,0,0,0,0,0,0
ENSG00000239189,0,0,0,0,0,0
ENSG00000239190,0,0,0,0,0,0
ENSG00000239192,0,0,0,0,0,0
ENSG00000239194,0,0,0,0,0,0
ENSG00000239195,0,0,0,0,0,0
ENSG00000239197,0,0,0,0,0,0
ENSG00000239198,6,1,7,3,0,3
ENSG00000239199,0,0,0,0,0,0
ENSG00000239200,0,0,0,2,1,0
ENSG00000239201,0,0,0,0,0,0
ENSG00000239202,0,0,0,0,0,0
ENSG00000239203,0,0,0,1,0,0
ENSG00000239205,0,0,0,0,0,0
ENSG00000239207,0,0,1,0,0,1
ENSG00000239210,0,0,0,1,0,0
ENSG00000239211,1,0,1,0,1,1
ENSG00000239212,0,0,0,0,0,0
ENSG00000239213,25,34,44,36,36,19
ENSG00000239215,0,0,0,0,0,0
ENSG00000239216,0,0,0,0,0,0
ENSG00000239218,2,0,5,6,2,2
ENSG00000239219,2,1,2,2,1,1
ENSG00000239221,0,0,0,0,0,0
ENSG00000239223,0,1,1,4,2,1
ENSG00000239224,0,0,0,0,0,0
ENSG00000239225,0,0,0,0,0,0
ENSG00000239226,0,0,0,0,0,0
ENSG00000239227,0,1,0,1,0,1
ENSG00000239228,0,0,0,0,0,0
ENSG00000239238,0,0,0,2,0,2
ENSG00000239246,7,4,12,5,8,6
ENSG00000239247,2,0,1,3,0,0
ENSG00000239249,0,0,0,0,0,0
ENSG00000239250,0,0,0,0,0,0
ENSG00000239253,0,0,0,0,0,0
ENSG00000239254,2,2,3,4,4,3
ENSG00000239255,0,0,0,0,0,0
ENSG00000239256,25,25,20,15,21,17
ENSG00000239257,0,0,0,0,0,0
ENSG00000239261,0,0,0,0,0,0
ENSG00000239263,0,0,0,0,0,0
ENSG00000239264,9,18,19,12,19,12
ENSG00000239265,0,0,0,0,0,0
ENSG00000239268,0,0,0,0,0,0
ENSG00000239269,3,1,2,2,4,1
ENSG00000239272,8,3,5,13,6,3
ENSG00000239275,0,0,0,0,0,0
ENSG00000239279,0,0,0,0,0,0
ENSG00000239280,1,5,8,3,4,2
ENSG00000239281,0,0,0,0,0,0
ENSG00000239282,25,15,23,19,17,12
ENSG00000239288,0,0,0,0,0,0
ENSG00000239291,0,0,1,1,4,0
ENSG00000239293,0,0,0,0,1,1
ENSG00000239300,2,3,7,2,8,3
ENSG00000239304,0,0,0,0,0,0
ENSG00000239305,361,398,551,674,829,582
ENSG00000239306,1034,973,1409,689,884,656
ENSG00000239311,0,0,0,0,0,0
ENSG00000239314,0,0,0,0,0,0
ENSG00000239315,0,0,0,0,0,0
ENSG00000239316,0,0,0,0,0,0
ENSG00000239317,0,0,0,0,0,0
ENSG00000239319,0,0,0,0,0,0
ENSG00000239320,0,0,0,0,0,0
ENSG00000239322,0,0,1,1,0,0
ENSG00000239323,0,0,0,0,0,0
ENSG00000239327,0,0,0,0,0,0
ENSG00000239332,0,0,1,0,0,1
ENSG00000239333,0,0,0,0,0,0
ENSG00000239335,12,11,8,13,17,9
ENSG00000239344,11,14,12,11,11,14
ENSG00000239345,3,8,6,5,3,4
ENSG00000239350,0,0,0,0,0,0
ENSG00000239351,2,0,2,5,2,3
ENSG00000239353,4,4,3,2,3,1
ENSG00000239354,0,0,0,0,0,0
ENSG00000239356,0,0,1,0,0,0
ENSG00000239365,0,0,1,0,4,1
ENSG00000239367,2,0,0,1,2,0
ENSG00000239373,0,0,3,1,0,0
ENSG00000239374,1,0,1,1,0,0
ENSG00000239377,2,2,2,3,0,4
ENSG00000239381,0,0,0,0,0,0
ENSG00000239382,32,27,45,33,28,25
ENSG00000239383,0,0,0,0,0,0
ENSG00000239388,22,15,30,23,31,18
ENSG00000239389,0,0,0,0,0,0
ENSG00000239390,0,0,0,0,0,0
ENSG00000239392,1,0,1,3,6,2
ENSG00000239393,0,1,0,0,0,1
ENSG00000239395,0,0,0,0,0,0
ENSG00000239396,0,0,0,0,0,0
ENSG00000239397,0,0,0,0,0,0
ENSG00000239398,0,0,0,0,0,0
ENSG00000239402,10,14,13,14,24,17
ENSG00000239405,2,1,3,0,2,1
ENSG00000239407,41,58,63,39,45,45
ENSG00000239408,0,0,0,0,0,0
ENSG00000239412,0,0,0,0,0,0
ENSG00000239413,0,0,0,0,0,0
ENSG00000239415,91,69,100,71,85,57
ENSG00000239419,1,2,5,2,2,5
ENSG00000239426,1,0,2,2,1,1
ENSG00000239428,0,0,0,0,0,0
ENSG00000239429,0,0,0,0,0,0
ENSG00000239432,0,0,0,0,0,0
ENSG00000239435,1,0,3,0,0,0
ENSG00000239437,0,0,0,0,0,0
ENSG00000239438,0,0,0,0,0,0
ENSG00000239439,0,0,0,0,0,0
ENSG00000239440,0,0,0,0,0,0
ENSG00000239443,12,9,15,11,15,7
ENSG00000239445,0,0,0,0,0,0
ENSG00000239446,0,0,0,0,0,0
ENSG00000239453,0,0,0,0,0,1
ENSG00000239454,0,0,0,0,0,0
ENSG00000239455,3,7,8,5,4,4
ENSG00000239462,0,0,0,0,0,0
ENSG00000239464,0,0,0,0,0,0
ENSG00000239465,0,0,1,0,1,0
ENSG00000239466,0,0,0,0,2,0
ENSG00000239467,4,5,9,8,14,11
ENSG00000239468,2,3,1,3,6,3
ENSG00000239470,6,3,9,9,4,1
ENSG00000239471,0,0,0,0,0,0
ENSG00000239472,0,0,1,0,0,0
ENSG00000239473,0,0,0,0,0,0
ENSG00000239474,12,6,3,6,5,7
ENSG00000239480,0,1,3,2,4,3
ENSG00000239481,0,0,0,0,0,0
ENSG00000239482,1,0,1,1,0,4
ENSG00000239483,0,2,4,0,4,4
ENSG00000239486,9,6,6,6,6,7
ENSG00000239490,0,0,0,0,0,0
ENSG00000239494,4,9,5,4,5,5
ENSG00000239498,0,0,0,0,0,0
ENSG00000239500,0,0,0,0,0,0
ENSG00000239503,0,0,0,1,2,2
ENSG00000239504,0,0,0,0,0,0
ENSG00000239508,0,0,2,1,0,1
ENSG00000239510,1,0,1,2,2,2
ENSG00000239511,0,0,0,0,0,0
ENSG00000239513,0,0,0,0,0,0
ENSG00000239516,0,0,0,0,0,0
ENSG00000239517,0,0,1,0,0,0
ENSG00000239519,0,0,0,0,1,0
ENSG00000239521,146,150,180,154,199,150
ENSG00000239523,27,23,21,18,17,12
ENSG00000239524,0,1,0,0,0,0
ENSG00000239525,0,0,0,0,0,0
ENSG00000239527,0,0,0,0,0,0
ENSG00000239528,1,0,2,0,2,0
ENSG00000239532,0,0,1,0,0,0
ENSG00000239533,1,0,0,0,0,0
ENSG00000239539,1,0,0,0,0,0
ENSG00000239542,0,0,0,0,0,0
